,Mode,GeneA,GeneB,Score
926,max,839529,41057,
927,max,817130,41056,
928,max,817134,41503,
929,max,839521,41502,
930,max,839523,41052,
931,max,817139,41059,
932,max,839527,41058,
933,max,828927,44360,
934,max,825194,40900,
935,max,825196,40901,
936,max,825191,44483,
937,max,825190,44482,
938,max,817897,40904,
939,max,842697,39619,
940,max,842696,40908,
941,max,817860,39615,
942,max,817684,39617,
943,max,819840,39610,
944,max,817683,39611,
945,max,842344,39612,
946,max,832613,39613,
947,max,838927,33704,
948,max,832717,33705,
949,max,832713,33706,
950,max,832710,33707,
951,max,832718,37083,
952,max,836653,37082,
953,max,836651,33702,
954,max,836656,33703,
955,max,836873,33708,
956,max,836871,37089,
957,max,836658,34280,
958,max,836878,34281,
959,max,844150,34284,
960,max,832618,34286,
961,max,816624,34287,
962,max,818467,34289,
963,max,816626,39531,
964,max,816621,39530,
965,max,816623,39535,
966,max,816622,39537,
967,max,816546,39536,
968,max,821473,31702,
969,max,821470,31703,
970,max,821471,31700,
971,max,824114,31701,
972,max,824115,31706,
973,max,827135,31707,
974,max,841720,33885,
975,max,835839,33560,
976,max,835835,37662,
977,max,829443,37661,
978,max,844771,33563,
979,max,829441,33565,
980,max,829440,37888,
981,max,844775,37887,
982,max,823834,33569,
983,max,823831,37668,
984,max,821697,37882,
985,max,821694,37881,
986,max,818163,34068,
987,max,820128,34069,
988,max,820126,34064,
989,max,820122,34065,
990,max,820120,34067,
991,max,818070,34060,
992,max,818077,34061,
993,max,840102,40676,
994,max,840452,40677,
995,max,840107,40672,
996,max,840454,40673,
997,max,840105,39289,
998,max,844340,40671,
999,max,837299,39284,
1000,max,844344,40678,
1001,max,844347,40679,
1002,max,830827,50302,
1003,max,844348,50300,
1004,max,830825,47905,
1005,max,830824,47906,
1006,max,837291,47272,
1007,max,826263,3772689,
1008,max,824803,38347,
1009,max,824804,44543,
1010,max,824807,42676,
1011,max,824808,38223,
1012,max,828311,38221,
1013,max,828313,38228,
1014,max,828314,38229,
1015,max,828316,43373,
1016,max,828318,43375,
1017,max,828319,35621,
1018,max,829094,35620,
1019,max,826409,43378,
1020,max,831147,35622,
1021,max,826407,35627,
1022,max,826404,32934,
1023,max,826405,32935,
1024,max,819211,32936,
1025,max,841857,32937,
1026,max,841854,32930,
1027,max,831993,31374,
1028,max,841852,32932,
1029,max,841853,32938,
1030,max,831998,45021,
1031,max,831999,39008,
1032,max,829944,8673992,
1033,max,822557,31371,
1034,max,815962,43594,
1035,max,829941,43595,
1036,max,815211,43592,
1037,max,831668,39656,
1038,max,831660,43590,
1039,max,829564,43591,
1040,max,831666,3771836,
1041,max,834017,39659,
1042,max,834014,42428,
1043,max,829949,42358,
1044,max,831521,42357,
1045,max,831522,42424,
1046,max,831524,42426,
1047,max,833743,42353,
1048,max,829208,42352,
1049,max,833747,42423,
1050,max,833746,42350,
1051,max,829201,31628,
1052,max,829205,39840,
1053,max,839732,39843,
1054,max,839733,39842,
1055,max,838028,39845,
1056,max,838024,39844,
1057,max,831293,39847,
1058,max,831290,39846,
1059,max,816434,39849,
1060,max,831295,35100,
1061,max,831294,31156,
1062,max,819153,31626,
1063,max,818583,31152,
1064,max,818580,35106,
1065,max,818581,35107,
1066,max,818588,37414,
1067,max,818589,37415,
1068,max,839195,37416,
1069,max,839197,37417,
1070,max,825036,37410,
1071,max,834902,37411,
1072,max,825032,37412,
1073,max,828553,37413,
1074,max,834906,37418,
1075,max,834907,37419,
1076,max,821279,37599,
1077,max,828558,33749,
1078,max,825039,41339,
1079,max,837848,45368,
1080,max,837840,41994,
1081,max,837843,41995,
1082,max,837846,41996,
1083,max,839999,41997,
1084,max,821865,31315,
1085,max,839991,41991,
1086,max,832500,45360,
1087,max,821860,40069,
1088,max,821862,44548,
1089,max,819987,44018,
1090,max,819986,44544,
1091,max,824637,40062,
1092,max,824636,44014,
1093,max,824632,40060,
1094,max,842207,44540,
1095,max,824329,44013,
1096,max,828126,44010,
1097,max,817470,40064,
1098,max,828120,37591,
1099,max,824323,33742,
1100,max,824326,41194,
1101,max,828241,41195,
1102,max,818436,246386,
1103,max,841198,41192,
1104,max,841627,41193,
1105,max,841623,41199,
1106,max,835997,39164,
1107,max,835990,37596,
1108,max,835991,33918,
1109,max,835993,33911,
1110,max,836463,33910,
1111,max,836465,33914,
1112,max,836466,33917,
1113,max,837591,33916,
1114,max,837594,38033,
1115,max,841996,38032,
1116,max,841993,38037,
1117,max,831856,38034,
1118,max,841999,326135,
1119,max,827677,31310,
1120,max,820806,37912,
1121,max,841440,47594,
1122,max,841442,326273,
1123,max,820809,40247,
1124,max,841447,40242,
1125,max,841446,40241,
1126,max,826671,40240,
1127,max,826676,41491,
1128,max,814978,40249,
1129,max,837335,38044,
1130,max,830452,34495,
1131,max,830450,34494,
1132,max,830451,34497,
1133,max,837339,34490,
1134,max,843106,34493,
1135,max,823571,59240,
1136,max,844158,59246,
1137,max,834730,31517,
1138,max,834738,31516,
1139,max,834229,31515,
1140,max,830025,31042,
1141,max,830024,35016,
1142,max,825207,31044,
1143,max,825201,31511,
1144,max,834224,31046,
1145,max,834227,31049,
1146,max,819407,31048,
1147,max,819400,31519,
1148,max,819401,31518,
1149,max,819403,32893,
1150,max,819408,32892,
1151,max,819409,32549,
1152,max,828492,32896,
1153,max,817114,32894,
1154,max,817111,32545,
1155,max,828498,32544,
1156,max,828942,32898,
1157,max,828945,32541,
1158,max,838906,32540,
1159,max,817806,32543,
1160,max,838904,32542,
1161,max,835174,34722,
1162,max,838907,34721,
1163,max,842414,34720,
1164,max,842411,34727,
1165,max,832771,34726,
1166,max,832770,34728,
1167,max,832773,39071,
1168,max,832772,39074,
