,Mode,GeneA,GeneB,Score
1240,max,819235,116671,
1241,max,819234,25247,
1242,max,834892,116677,
1243,max,818942,308839,
1244,max,838869,362361,
1245,max,834097,117021,
1246,max,831645,116638,
1247,max,831647,81666,
1248,max,831649,24860,
1249,max,822098,81664,
1250,max,834895,64524,
1251,max,838314,309126,
1252,max,834031,64527,
1253,max,834033,64528,
1254,max,838599,81668,
1255,max,838598,499423,
1256,max,835613,362969,
1257,max,835231,305123,
1258,max,835611,362965,
1259,max,835610,302593,
1260,max,835341,315509,
1261,max,838220,362566,
1262,max,835615,362587,
1263,max,838590,29214,
1264,max,829221,29219,
1265,max,822547,83529,
1266,max,822546,83835,
1267,max,831501,313474,
1268,max,822238,83523,
1269,max,816258,83833,
1270,max,816607,311405,
1271,max,838048,365751,
1272,max,818444,54287,
1273,max,818614,290046,
1274,max,818443,246060,
1275,max,838046,24300,
1276,max,834692,115771,
1277,max,834693,79130,
1278,max,843733,83789,
1279,max,832340,83788,
1280,max,832693,29457,
1281,max,832342,29456,
1282,max,822023,29452,
1283,max,832697,24552,
1284,max,832694,363188,
1285,max,832695,291245,
1286,max,828570,24273,
1287,max,828571,311532,
1288,max,828572,313052,
1289,max,825014,363982,
1290,max,825015,29528,
1291,max,828576,29521,
1292,max,828577,29525,
1293,max,825019,294993,
1294,max,834960,315989,
1295,max,834961,361050,
1296,max,830278,59074,
1297,max,830273,302855,
1298,max,830276,306353,
1299,max,832524,298532,
1300,max,821146,29144,
1301,max,839315,29149,
1302,max,839311,171164,
1303,max,824647,25400,
1304,max,842063,361585,
1305,max,842061,78957,
1306,max,842068,24699,
1307,max,842069,298875,
1308,max,824651,24451,
1309,max,824650,313876,
1310,max,824653,286973,
1311,max,827446,25309,
1312,max,824655,25650,
1313,max,821153,25301,
1314,max,821152,117028,
1315,max,824308,361675,
1316,max,821159,361677,
1317,max,828144,60384,
1318,max,819318,56718,
1319,max,817497,305021,
1320,max,827114,64647,
1321,max,817491,64646,
1322,max,836199,64640,
1323,max,836198,60383,
1324,max,820798,311346,
1325,max,821155,94272,
1326,max,820791,25012,
1327,max,820793,684685,
1328,max,837821,140593,
1329,max,819311,117596,
1330,max,836441,307794,
1331,max,836440,25498,
1332,max,835979,25490,
1333,max,835976,25275,
1334,max,835971,116647,
1335,max,829768,56003,
1336,max,820557,25270,
1337,max,841465,94188,
1338,max,841464,64391,
1339,max,841468,64462,
1340,max,827655,293725,
1341,max,827302,57025,
1342,max,827303,312937,
1343,max,826653,25470,
1344,max,814913,362375,
1345,max,814915,24873,
1346,max,837313,81651,
1347,max,837318,360640,
1348,max,837852,81657,
1349,max,843129,24877,
1350,max,814629,24874,
1351,max,825297,24875,
1352,max,823559,64086,
1353,max,823556,63836,
1354,max,823553,362110,
1355,max,823551,246294,
1356,max,819396,353256,
1357,max,819393,353255,
1358,max,819399,301252,
1359,max,843388,363140,
1360,max,825226,290851,
1361,max,834207,306439,
1362,max,834754,362595,
1363,max,834205,297109,
1364,max,834204,29205,
1365,max,834758,362599,
1366,max,834208,313264,
1367,max,843385,445438,
1368,max,830045,304859,
1369,max,830047,83531,
1370,max,830049,83824,
1371,max,830048,299694,
1372,max,838694,83823,
1373,max,838695,317371,
1374,max,838690,315608,
1375,max,838691,54702,
1376,max,819172,309147,
1377,max,819173,360990,
1378,max,819174,246074,
1379,max,819176,29448,
1380,max,828962,246274,
1381,max,828961,79121,
1382,max,828967,29338,
1383,max,828964,79125,
1384,max,828969,29441,
1385,max,842654,29443,
1386,max,842650,29332,
1387,max,842653,64465,
1388,max,836327,24205,
1389,max,833136,316732,
1390,max,836323,24208,
1391,max,842386,298609,
1392,max,842385,501403,
1393,max,842383,114901,
1394,max,842381,313047,
1395,max,842380,287835,
1396,max,842388,353227,
1397,max,835153,171350,
1398,max,835156,171574,
1399,max,835157,360514,
1400,max,838492,24514,
1401,max,835159,24516,
1402,max,835402,24511,
1403,max,835401,29150,
1404,max,831318,29151,
1405,max,831316,288010,
1406,max,831315,289745,
1407,max,831312,308322,
1408,max,827883,360609,
1409,max,839073,192349,
1410,max,836329,24420,
1411,max,839077,25739,
1412,max,832756,24426,
1413,max,833804,25319,
1414,max,818429,116509,
1415,max,829159,116508,
1416,max,816660,117056,
1417,max,816663,116500,
1418,max,829156,25642,
1419,max,818425,116506,
1420,max,816667,25316,
1421,max,816666,292994,
1422,max,817825,311567,
1423,max,817827,498002,
1424,max,821307,94266,
1425,max,829484,116470,
1426,max,844731,287765,
1427,max,829480,50664,
1428,max,843964,60377,
1429,max,829489,60373,
1430,max,844080,304017,
1431,max,837126,81779,
1432,max,837125,307548,
1433,max,837122,25489,
1434,max,837120,498174,
1435,max,828402,500084,
1436,max,817539,64896,
1437,max,827463,25481,
1438,max,827462,100360426,
1439,max,825129,25485,
1440,max,828681,116653,
1441,max,830866,94193,
1442,max,823305,362298,
1443,max,830770,94197,
1444,max,824514,116655,
1445,max,824847,116654,
1446,max,824510,64470,
1447,max,824511,25466,
1448,max,828357,25467,
1449,max,828353,56817,
1450,max,820163,56816,
1451,max,820162,56813,
1452,max,827792,25469,
1453,max,828872,500538,
1454,max,832497,116643,
1455,max,841812,117277,
1456,max,841810,362342,
1457,max,841817,81649,
1458,max,836506,24849,
1459,max,821971,81646,
1460,max,844367,24842,
1461,max,826795,24840,
1462,max,829971,24191,
1463,max,829970,24192,
1464,max,817612,297893,
1465,max,818966,289352,
1466,max,815700,100360950,
1467,max,826696,60590,
1468,max,819614,140941,
1469,max,816475,294568,
1470,max,819619,293719,
1471,max,816471,295161,
1472,max,843244,362631,
1473,max,843714,294708,
1474,max,843248,29236,
1475,max,838204,303798,
1476,max,838202,170956,
1477,max,830783,83810,
1478,max,830784,100190936,
1479,max,830785,299027,
1480,max,832320,156275,
1481,max,832326,306141,
1482,max,832327,295549,
1483,max,832324,113970,
1484,max,832325,84014,
1485,max,832328,293860,
1486,max,834417,500282,
1487,max,834414,79114,
1488,max,834412,252902,
1489,max,834419,29304,
1490,max,842783,83497,
1491,max,825072,315707,
1492,max,828510,690987,
1493,max,825077,360854,
1494,max,825074,360853,
1495,max,825075,29491,
1496,max,838061,29497,
1497,max,838060,289820,
1498,max,835098,29495,
1499,max,839330,361103,
1500,max,839331,361100,
1501,max,839332,24212,
1502,max,821824,24213,
1503,max,5008005,24211,
1504,max,821829,24215,
1505,max,816747,300833,
1506,max,817708,307309,
1507,max,819945,29542,
1508,max,819944,29545,
1509,max,817707,29547,
1510,max,829611,29546,
1511,max,819943,29548,
1512,max,817702,171361,
1513,max,842041,311607,
1514,max,842043,303251,
1515,max,824679,59293,
1516,max,824673,171140,
1517,max,821176,24503,
1518,max,821174,369017,
1519,max,824675,79248,
1520,max,821170,29161,
1521,max,828169,29167,
1522,max,828163,288064,
1523,max,828167,289758,
1524,max,828165,114489,
1525,max,824050,192154,
1526,max,831124,114486,
1527,max,837808,361258,
1528,max,837805,362809,
1529,max,837800,684192,
1530,max,831128,114244,
1531,max,841665,287352,
1532,max,841666,360678,
1533,max,841668,24438,
1534,max,836317,266729,
1535,max,836311,497778,
1536,max,835951,25679,
1537,max,829740,117042,
1538,max,820732,117045,
1539,max,829744,500985,
1540,max,829745,25673,
1541,max,841486,25672,
1542,max,819239,25671,
1543,max,827638,25675,
1544,max,827321,79255,
1545,max,827323,689593,
1546,max,827637,65138,
1547,max,818392,24533,
1548,max,818397,304203,
1549,max,818395,50655,
1550,max,820426,65136,
1551,max,3767694,60568,
1552,max,814939,292925,
1553,max,814930,60562,
1554,max,814936,60563,
1555,max,840530,25538,
1556,max,3769765,287772,
1557,max,837378,290354,
1558,max,837373,25130,
1559,max,837375,290356,
1560,max,814641,81521,
1561,max,814643,311163,
1562,max,814644,64862,
1563,max,814647,56029,
1564,max,839913,363858,
1565,max,844199,25293,
1566,max,823531,25453,
1567,max,844193,498728,
1568,max,844197,25456,
1569,max,819374,25454,
1570,max,819375,301309,
1571,max,819372,501052,
1572,max,819373,117268,
1573,max,819371,289229,
1574,max,834778,362353,
1575,max,825246,117263,
1576,max,7922386,117262,
1577,max,830062,117265,
1578,max,830060,362356,
1579,max,830065,293418,
1580,max,816867,25581,
1581,max,816864,25585,
1582,max,816863,24851,
1583,max,816861,24855,
1584,max,819111,81637,
1585,max,819114,81636,
1586,max,819115,24180,
1587,max,842674,362912,
1588,max,842673,297570,
1589,max,828988,24185,
1590,max,815111,499417,
1591,max,828981,309684,
1592,max,828983,24189,
1593,max,828982,294282,
1594,max,832620,498433,
1595,max,842905,25037,
1596,max,842450,499523,
1597,max,842455,293705,
1598,max,835428,81749,
1599,max,835429,362759,
1600,max,835139,363083,
1601,max,835421,83805,
1602,max,831339,83806,
1603,max,816394,83807,
1604,max,842966,83800,
1605,max,832607,29220,
1606,max,818402,29221,
1607,max,816137,83809,
1608,max,816136,84685,
1609,max,818407,303786,
1610,max,829172,252919,
1611,max,818408,246254,
1612,max,829179,84599,
1613,max,843507,315713,
1614,max,821367,84591,
1615,max,821365,316531,
1616,max,837518,29489,
1617,max,836810,100359916,
1618,max,833865,315840,
1619,max,833868,29482,
1620,max,837140,29483,
1621,max,837142,59114,
1622,max,821587,59117,
1623,max,821584,24223,
1624,max,817518,29550,
1625,max,820363,171374,
1626,max,827405,171373,
1627,max,826803,29555,
1628,max,820367,29559,
1629,max,827406,171379,
1630,max,820369,84469,
1631,max,823982,365388,
1632,max,830885,294810,
1633,max,830886,79250,
1634,max,830881,364382,
1635,max,830880,297994,
1636,max,823322,79257,
1637,max,830882,497770,
1638,max,824530,171159,
1639,max,824531,24530,
1640,max,824534,24536,
1641,max,824535,24534,
1642,max,824536,29179,
1643,max,836762,690345,
1644,max,836760,366448,
1645,max,820189,361712,
1646,max,820188,287367,
1647,max,835612,257644,
1648,max,820180,24401,
1649,max,841347,24400,
1650,max,838591,303135,
1651,max,835342,308650,
1652,max,831933,24408,
1653,max,820981,361825,
1654,max,820980,751812,
1655,max,820989,306079,
1656,max,829950,266714,
